file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
1025_IWW_SAD_XX.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) disgust (c) sad (d) angry", (c) sad,"Which sentence best reflects the same emotion identified in the audio? (a) I feel so grateful and full of joy right now. (b) How dare they treat me so unfairly like this! (c) I feel so empty, like nothing matters anymore. (d) I can’t shake the feeling that something bad is coming.","(c) I feel so empty, like nothing matters anymore."
1019_ITS_SAD_XX.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) happy (c) disgust (d) angry, (a) sad,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) Hugging a loved one after a long separation. (b) A person crying after a breakup. (c) Watching a horror movie alone in the dark. (d) Hearing a shocking and offensive statement.",(b) A person crying after a breakup.
1059_IWL_SAD_XX.wav,sad,What is the emotional tone of the speaker in the audio? (a) fear (b) sad (c) disgust (d) happy, (b) sad,"Which of the following sentences would most likely reflect the emotional state of people experiencing the same emotion as the speaker? (a) I don’t know how to move on from this loss. (b) I can’t stop smiling, everything feels so right. (c) I can’t breathe, I’m just so afraid right now. (d) I can’t believe this is happening, I’m so furious!",(a) I don’t know how to move on from this loss.
1039_IWW_SAD_XX.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) sad (b) fear (c) disgust (d) happy", (a) sad,What scenario best aligns with the speaker's emotion identified in this speech? (a) Laughing at a funny joke in a conversation. (b) Saying goodbye at an airport. (c) Slamming a door after a disagreement. (d) Walking alone in a dark alley at night.,(b) Saying goodbye at an airport.
1030_ITH_SAD_XX.wav,sad,What is the emotional tone of the speaker in the audio? (a) disgust (b) happy (c) sad (d) angry, (c) sad,What facial expression most aligns with the emotion in the recording? (a) Eyes crinkling with an open-mouthed laugh (b) Squinted eyes and a pinched nose (c) Tightly pressed lips with glaring eyes (d) Wrinkled forehead and a forlorn expression,(d) Wrinkled forehead and a forlorn expression
1036_ITH_SAD_XX.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) angry (c) sad (d) happy, (c) sad,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Provide emotional support and avoid dismissing their sadness. (b) Hold their hand or offer some physical reassurance. (c) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (d) Give them space to cool off before engaging further.",(a) Provide emotional support and avoid dismissing their sadness.
1010_IOM_SAD_XX.wav,sad,How does the speaker feel in the recording? (a) sad (b) happy (c) angry (d) disgust, (a) sad,Which of the following sentences would most likely reflect the emotional state of people experiencing the same emotion as the speaker? (a) I’m really scared about what might happen next. (b) This thing looks absolutely gross and dirty; I can’t stand it! (c) Stop making excuses; this is entirely your fault! (d) It’s hard to imagine things ever getting better.,(d) It’s hard to imagine things ever getting better.
1024_ITH_SAD_XX.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) fear (b) sad (c) happy (d) angry", (b) sad,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) I can’t even look at this without feeling uncomfortable. (b) It’s hard to imagine things ever getting better. (c) I can’t shake the feeling that something bad is coming. (d) I can’t believe this is happening, I’m so furious!",(b) It’s hard to imagine things ever getting better.
1088_TSI_SAD_XX.wav,sad,Can you identify the speaker's emotion from this clip? (a) fear (b) disgust (c) sad (d) angry, (c) sad,What scenario best aligns with the speaker's emotion identified in this speech? (a) Reading a heartfelt goodbye letter. (b) Celebrating a birthday with friends and family. (c) Reacting to a foul odor in a room. (d) A parent scolding their child for misbehavior.,(a) Reading a heartfelt goodbye letter.
1079_TAI_SAD_XX.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) fear (b) happy (c) sad (d) disgust", (c) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (b) Encourage them to take deep breaths to relax. (c) Suggest an activity to keep the positive energy flowing. (d) Listen empathetically and let them express their feelings.",(d) Listen empathetically and let them express their feelings.
1033_IWL_SAD_XX.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) happy (c) sad (d) fear", (c) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Hold their hand or offer some physical reassurance. (b) Avoid discussing further and respect their aversion to the topic. (c) Provide emotional support and avoid dismissing their sadness. (d) Apologize and admit your mistake, if appropriate.",(c) Provide emotional support and avoid dismissing their sadness.
1064_TIE_SAD_XX.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) disgust (b) sad (c) angry (d) fear", (b) sad,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) Clenched teeth with side facial muscles showing tension. (b) Wide-open eyes with raised eyebrows and slightly parted lips. (c) A wrinkled nose and raised upper lip (d) A heavy sigh with a frown and slumped posture",(d) A heavy sigh with a frown and slumped posture
1063_TAI_SAD_XX.wav,sad,How does the speaker feel in the recording? (a) happy (b) angry (c) sad (d) fear, (c) sad,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Offer a comforting hug or words of reassurance. (b) Encourage them to take deep breaths to relax. (c) Avoid discussing further and respect their aversion to the topic. (d) Give them space to cool off before engaging further.",(a) Offer a comforting hug or words of reassurance.
1048_DFA_SAD_XX.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) angry (c) fear (d) disgust, (a) sad,Which situation best corresponds to the emotion conveyed in the speech? (a) A person crying after a breakup. (b) A heated argument between colleagues. (c) Celebrating a birthday with friends and family. (d) Reacting to a foul odor in a room.,(a) A person crying after a breakup.
1050_WSI_SAD_XX.wav,sad,What emotion is the speaker expressing in the audio? (a) sad (b) angry (c) disgust (d) fear, (a) sad,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Listen empathetically and let them express their feelings. (b) Reassure them and offer a way to move past the uncomfortable    situation. (c) Smile and engage positively in the conversation. (d) Give them space to cool off before engaging further.",(a) Listen empathetically and let them express their feelings.
1062_IEO_SAD_MD.wav,sad,Can you identify the speaker's emotion from this clip? (a) angry (b) disgust (c) sad (d) happy, (c) sad,"Which facial expression best matches the emotion in the audio? (a) Head slightly pulled back with a terrified gaze, as if searching for an escape. (b) Eyes gazing downward with trembling lips (c) Retracted chin with one corner of the mouth twitching, as if intolerable. (d) Raised eyebrows with a scowl",(b) Eyes gazing downward with trembling lips
1067_DFA_SAD_XX.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) sad (b) angry (c) happy (d) disgust", (a) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Smile and engage positively in the conversation. (b) Offer reassurance and remind them they are safe. (c) Listen empathetically and let them express their feelings. (d) Reassure them and offer a way to move past the uncomfortable    situation.",(c) Listen empathetically and let them express their feelings.
